URL,Title,year,Release date,Genres,Language,Country,Main image,Duration,Rating,Director,Stars,Short Description,Story line,Budget,Opening Weekend,Gross,Production Company,Runtime,SoundMix,Color,Aspect Ration,Official Sites,Also Known As,Filming Location,Writers,TagLines,Plot Keywords
http://www.imdb.com/title/tt0237865/,Twilight: Los Angeles,2000,29 September 2000,Drama,English,USA,http://ia.media-imdb.com/images/M/MV5BMjE5MjQ2MDk2MV5BMl5BanBnXkFtZTcwNjc4MTYxMQ@@._V1._SY317_.jpg,76 min,6.8,Marc Levin,"Anna Deavere Smith, George Bush",,,,"$2,342(USA)(1 October 2000)(1 Screen)","$10,688(USA)","Off Line Entertainment Group, Stage on Screen, WNET Channel 13 New York",,,,,,,,Anna Deavere SmithAnna Deavere Smith,,"Trucker , Economy , Acquittal , Imitation , Beating , See more"
http://www.imdb.com/title/tt0172109/,Alex l'ariete,2000,21 July 2000,"Action, Crime",Italian,Italy,,122 min,1.8,Damiano Damiani,"Alberto Tomba, Michelle Hunziker",,,"ITL 6,000,000,000(estimated)",,"ITL 3,693,000(Italy)(28 July 2000)",C.G.G. Group Fin. Ma. Vi. S.r.l.,122 min,Stereo,Color,,,,"Ciciliano, Rome, Lazio, Italy",Dardano SacchettiDardano Sacchetti,,"Unintentionally Funny , Critically Bashed , Carabinieri , Cult Film , Box Office Flop"
http://www.imdb.com/title/tt0239792/,Peaches,2000,6 April 2001,Comedy,English,Ireland,"http://ia.media-imdb.com/images/M/MV5BMjE0MzcwNTMxMl5BMl5BanBnXkFtZTcwNTcxNTMyMQ@@._V1._SY317_CR4,0,214,317_.jpg",84 min,4.2,Nick Grosso,"Matthew Rhys, Kelly Reilly",Frank leaves college and faces a Summer of discontent.,Frank leaves college and faces a Summer of discontent.,"$1,400,000(estimated)",,"$160,000(UK)",Stoneridge Entertainment,84 min,,Color,1.85 : 1,,,"Dublin, County Dublin, Ireland",,Get Your Priorities Straight,
http://www.imdb.com/title/tt0236598/,Piao liang ma ma,2000,28 February 2001,Drama,Mandarin,China,,90 min,6.7,Zhou Sun,"Li Gong, Xin Gao",,,,,,,,,,,french official site,Breaking the Silence,,Heng LiuXiaoli Shaoand 1 more credit,,
http://www.imdb.com/title/tt0202642/,Under Hellgate Bridge,2000,,"Crime, Drama, Thriller",English,USA,"http://ia.media-imdb.com/images/M/MV5BMTg1Mzk4ODI1OF5BMl5BanBnXkFtZTYwMjMzNDg4._V1._SY317_CR4,0,214,317_.jpg",90 min,4.5,Michael Sergio,"Michael Rodrick, Jonathan LaPaglia","No matter how hard you fight it, some things are just in the blood.",,,"$28,883(USA)(13 May 2001)(17 Screens)","$12,888,300(Worldwide)(2004)","Cavu Pictures, D3 Films, El-Train Productions",90 min,,Color,,Official site,Sob a Ponte do Inferno,"Astoria, Queens, New York City, New York, USA",,"No matter how hard you fight it, some things are just in the blood.","Italian American , Queens New York City , New York City , Independent Film"
http://www.imdb.com/title/tt0195857/,Kin,2000,30 August 2002,Drama,English,"South Africa, UK",,89 min,5.3,Elaine Proctor,"Miranda Otto, Isaiah Washington","While on a hunt for elephant poachers in Namibia, a white female conservationist and a black lawyer fall for each other, despite the condemnation by the local community.","While on a hunt for elephant poachers in Namibia, a white female conservationist and a black lawyer fall for each other, despite the condemnation by the local community.",,,,"Arts Council of England, Bard Entertainments, British Screen Productions",89 min,Mono,Color,2.35 : 1,,Pasiune si tradare,"Solitaire, Namibia",,,"Title Directed By Female , Interracial Relationship , Priest , Nipples Visible Through Clothing , Rejection , See more"
http://www.imdb.com/title/tt0193859/,Dangerous Curves,2000,,Thriller,,USA,"http://ia.media-imdb.com/images/M/MV5BNjk1OTE0MTc2Ml5BMl5BanBnXkFtZTcwMzc1NjEyMQ@@._V1._SY317_CR4,0,214,317_.jpg",,3.1,Jeremiah Cullinane,"Robert Carradine, Maxine Bahns","A defense lawyer goes to find his former client whose late husband's money is missing. He's not the only one who's looking for her, and she has a plan of her own.","A defense lawyer goes to find his former client whose late husband's money is missing. He's not the only one who's looking for her, and she has a plan of her own.",,,,,,,,,,Stray Bullet II,"County Galway, Ireland",,Be careful what you wish for...,
http://www.imdb.com/title/tt0371047/,Orpheus & Eurydice,2000,,"Action, Adventure, Drama, Family, Romance",English,Greece,"http://ia.media-imdb.com/images/M/MV5BMTQwMjUzNjk2N15BMl5BanBnXkFtZTcwNDI3MzAwMQ@@._V1._SY317_CR1,0,214,317_.jpg",124 min,7.2,Paul Pissanos,"Andrew Bullock, Carolina Liriti",,,,,,"Pissanos International Film & TV Productions, Unizarre International Film & TV Productions",,,,,,Orfeas kai Evridiki,,,,"Philosopher , Olympics , Gods , Films , Olympus , See more"
http://www.imdb.com/title/tt0239273/,Breathtaking,2000,16 December 2004,Thriller,English,UK,http://ia.media-imdb.com/images/M/MV5BMTcyNTc5MDk3OF5BMl5BanBnXkFtZTcwOTE5NjgxMQ@@._V1._SY317_.jpg,100 min,5.5,David Green,"Joanne Whalley, Lorraine Pilkington","A beautiful psychiatrist befriends an abused patient, ultimately leading to lust and murder.","A beautiful psychiatrist befriends an abused patient, ultimately leading to lust and murder.",,,,"September Films, Sky Pictures",,,,,,Endless Sins,,,,"Psychiatrist , Murder , Female Nudity , Independent Film"
http://www.imdb.com/title/tt0230308/,Hoover,2000,,"Biography, Crime, Drama",English,USA,,93 min,4.8,Rick Pamplin,Ernest Borgnine,"A solo performance by Ernest Borgnine in the character of J. Edgar Hoover, the controversial figure who founded and headed the Federal Bureau of Investigation (FBI).","A solo performance by Ernest Borgnine in the character of J. Edgar Hoover, the controversial figure who founded and headed the Federal Bureau of Investigation (FBI).",,,,"Pamplin Film, Pamplin-Fisher Company",93 min,Dolby,Color,,,,,Robert W. FisherRick Pamplin,,"FBI , J. Edgar Hoover , Wiretap , Ku Klux Klan , One Word Title , See more"
http://www.imdb.com/title/tt0217802/,Silver Man,2000,,"Crime, Drama, Fantasy, Romance",English,USA,"http://ia.media-imdb.com/images/M/MV5BMTI4MTAzOTMwMF5BMl5BanBnXkFtZTcwMDE5MDQ1Mw@@._V1._SY317_CR51,0,214,317_.jpg",98 min,5.1,Peter Foldy,"Paul Popowich, Derek Hamilton",A street performer fights a pathological man for his girlfriend's love.,A street performer fights a pathological man for his girlfriend's love.,,,,Persistent Entertainment,98 min,,Color,1.85 : 1,,,"Toronto, Ontario, Canada",,Nerves Of Steel. Heart Of Gold.,"Boyfriend Girlfriend Relationship , Abusive Boyfriend , Street Musician , Freakshow , Freak , See more"
http://www.imdb.com/title/tt0158607/,Evicted,2000,4 May 2004,Comedy,English,USA,,99 min,3.8,Michael Tierney,"Michael Tierney, Terence Tierney","24 hours in the lives of three L.A. youths dealing in drugs, drink and debauchery as they face eviction from their Hollywood apartment.","An out of work trash man and his crippled drunkie cousin are being evicted from their Hollywood apartment. When they meet up with a teenage homeless speed freak, they decide to throw a party and all hell breaks loose.,",,,,"Evicted Productions, Genuine Taste",99 min,Stereo,Color,1.85 : 1,,,"Hollywood, Los Angeles, California, USA",,Welcome to the Hollywood High Life,"Party , Apartment , Hollywood , Gang , Speed , See more"
http://www.imdb.com/title/tt0250445/,Je li jasno prijatelju?,2000,,"Drama, Crime","Serbian, Croatian",Croatia,,97 min,6.8,Dejan Acimovic,"Milan Plestina, Milivoj Beader",,,,,,Da Film d.o.o.,,,,,Official site [Croatia](Croatian),"Katalaves, file mou?",,,,Question In Title
http://www.imdb.com/title/tt0172699/,Labor Pains,2000,,"Comedy, Drama, Romance","English, Japanese",USA,http://ia.media-imdb.com/images/M/MV5BMjAwMTczMTg5N15BMl5BanBnXkFtZTcwODA4NDMyMQ@@._V1._SY317_.jpg,89 min,4.5,Tracy Alexson,"Kyra Sedgwick, Rob Morrow",,,,,,"Dogsmile Pictures, Prosperity Pictures","89 min, 86 min, 90 min",Stereo,Color,,,Chinurile facerii,"New York City, New York, USA",,,"Horse And Carriage , Mother Daughter Relationship , Cell Phone , Orderly , Hospital , See more"
http://www.imdb.com/title/tt0252038/,Tarkieb,2000,23 June 2000,,"Hindi, Urdu",India,,,4.5,Esmayeel Shroff,"Nana Patekar, Tabu",A CID inspector tries to crack the murder case of a young woman.,"The headless body of Roshni (Tabu), a nurse at a military hospital is found in a river. After the local police are intimidated to drop the case, an investigator, Patel (Patekar), from the CID is sent in to take charge. Patel finds a number of suspects, including Roshni's many admirers Ajit (Soman), Multani (Pancholi), Bishen (Mishra), and Dogra (Rana).,",,,,Jay Movies,,Dolby Digital,Color,,,,,Moin-ud-dinMoin-ud-dinand 1 more credit,,
http://www.imdb.com/title/tt0148031/,White Wolves III: Cry of the White Wolf,2000,,"Action, Adventure",English,"Canada, USA","http://ia.media-imdb.com/images/M/MV5BMjA0OTU2NDM2N15BMl5BanBnXkFtZTcwNjExNDAyMQ@@._V1._SY317_CR4,0,214,317_.jpg",87 min,6.1,Victoria Muspratt,"Mick Cain, Mercedes McNab",Three teenagers are stranded in the wilds of Northern Canada after a plane crash and they must call upon an ancient Native American spirit of a legendary white wolf to help them survivie.,Three teenagers are stranded in the wilds of Northern Canada after a plane crash and they must call upon an ancient Native American spirit of a legendary white wolf to help them survivie.,,,,,,,,,,L'ululato del lupo bianco,,,The spirit of an ancient hunter is now their only hope.,"Wolf , Teen , Fourth Part , Sequel , Airplane Crash , See more"
http://www.imdb.com/title/tt0284878/,Bad boy dak gung,2000,15 December 2000,"Action, Comedy, Drama, Romance",Cantonese,Hong Kong,"http://ia.media-imdb.com/images/M/MV5BMTYyODY3MzkyNV5BMl5BanBnXkFtZTcwMjQ4NDcxMQ@@._V1._SY317_CR11,0,214,317_.jpg",105 min,5.4,Wai Man Yip,"Ekin Cheng, Louis Koo",,,,,,"Film Business International, Universe Films Ltd.",105 min,Dolby Digital,Color,1.85 : 1,,For Bad Boys Only,,,,
http://www.imdb.com/title/tt0184804/,Paper Bullets,2000,,"Action, Crime",English,USA,http://ia.media-imdb.com/images/M/MV5BMTI0NjU1NTY2N15BMl5BanBnXkFtZTcwNzU4NTYxMQ@@._V1._SY317_.jpg,,3.6,Serge Rodnunsky,"James Russo, William McNamara",Alcoholic cop John Rourke finds a trail of corruption after a gunman opens fire on a police conference.,Alcoholic cop John Rourke finds a trail of corruption after a gunman opens fire on a police conference.,,,,Rojak Films,,,,,Rojak Films - Info page,American Samurai,"Long Beach Harbor, Long Beach, California, USA",,It isn't safe on either side of the law.,Independent Film
http://www.imdb.com/title/tt0233402/,The Cactus Kid,2000,,Adventure,English,USA,,92 min,5.4,Don Ashley,"William R. Moses, Randy Travis",,,,,,Cactus Kid Productions,,,,,,Cactus Kid,"Kirkland Bar & Steakhouse - 8995 S. Iron Springs Road, Kirkland, Arizona, USA",,,
http://www.imdb.com/title/tt0284451/,Sally,2000,,"Drama, Romance",English,USA,"http://ia.media-imdb.com/images/M/MV5BMTc1NTkyODMyMF5BMl5BanBnXkFtZTcwODI0NDAyMQ@@._V1._SY317_CR3,0,214,317_.jpg",79 min,5.0,David Goldsmith,"Michael Weston, Rachael Leigh Cook",An imaginary dream woman is the object of desire for a drifter and an escaped mental patient.,An imaginary dream woman is the object of desire for a drifter and an escaped mental patient.,,,,,,,,,,,"Harrisburg, Pennsylvania, USA",,She's every man's fantasy... one man's reality.,"Escaped Mental Patient , Patient , Nurse , Institutional Life , Doctor Patient Relationship , See more"
http://www.imdb.com/title/tt0280427/,Anakiseuteu Anarchists,2000,29 April 2000,"Action, Thriller",Korean,"South Korea, China","http://ia.media-imdb.com/images/M/MV5BMTM5OTA5NDY3NV5BMl5BanBnXkFtZTcwNDY4NjgyMQ@@._V1._SY317_CR4,0,214,317_.jpg",104 min,5.9,Yong-sik Yu,"Dong-gun Jang, Sang Jung Kim",A groups of Korean anarchists in 1920s China are determined to overthrow the military and government.,A groups of Korean anarchists in 1920s China are determined to overthrow the military and government.,,,,Cineworld Entertainment,,,,,,,,,,"1920s , Anarchist , China , Shanghai , Imperial Japan , See more"
http://www.imdb.com/title/tt0288144/,Offending Angels,2000,19 April 2002,"Drama, Comedy",English,UK,,94 min,4.0,Andrew Rajan,"Susannah Harker, Andrew Lincoln",Romance never dies.,,,,,Pants Productions Ltd.,"94 min, 89 min","Stereo, Dolby",Color,1.85 : 1,Pants Productions,,,Andrew RajanTim Moyler,Romance never dies.,"Box Office Flop , Angel , London England , Guardian Angel , Roommate"
http://www.imdb.com/title/tt0246593/,Duze zwierze,2000,25 August 2000,"Comedy, Drama",Polish,Poland,"http://ia.media-imdb.com/images/M/MV5BNjAyOTg4NTA2Nl5BMl5BanBnXkFtZTcwMzUxOTUzMQ@@._V1._SY317_CR5,0,214,317_.jpg",73 min,6.9,Jerzy Stuhr,"Jerzy Stuhr, Anna Dymna",,,,,,Telewizja Polska (TVP),,,,,"TELEWIZJA POLSKA SA, AGENCJA FILMOWA (polish)",Big Animal,"Myslenice, Malopolskie, Poland",Krzysztof KieslowskiKazimierz Orlos,,
http://www.imdb.com/title/tt0247945/,Badri,2000,20 April 2000,Romance,Telugu,India,,,6.8,Puri Jagannadh,"Ameesha Patel, Renu Desai",,,,,,Sri Vijaya Lakshmi Arts,,,,,,,,Puri JagannadhPuri Jagannadh,,Local Blockbuster
http://www.imdb.com/title/tt0235547/,Little Heroes 2,2000,27 December 2000,,English,USA,,90 min,3.6,Henri Charr,"Thomas Garner, Brad Sergi",,,,,,,,,,,,Ein Hund kommt selten allein,,Thomas GarnerRichard Preston Jr.and 2 more credits,,Independent Film
http://www.imdb.com/title/tt0252327/,City Loop,2000,,"Comedy, Drama",,"Australia, Japan","http://ia.media-imdb.com/images/M/MV5BMTgzNDY3NzgzOV5BMl5BanBnXkFtZTcwMjIyNDEyMQ@@._V1._SY317_CR5,0,214,317_.jpg",78 min,5.5,Belinda Chayko,"Sullivan Stapleton, Ryan Johnson","City Loop tells the story of six young people who work in a pizzeria, as they struggle to comes to terms with boredom, fear of responsibility and pizzas to go.","City Loop tells the story of six young people who work in a pizzeria, as they struggle to comes to terms with boredom, fear of responsibility and pizzas to go.",,,,"Australian Film Commission, The, Channel 4 Television Corporation, NHK",78 min,Dolby Digital,Color,,,Bored Olives,"Boondall, Brisbane, Queensland, Australia",,,"Nonlinear Timeline , Seduction , Interrupted Sex , Self Absorption , Reference To Mr. Speedie , See more"
http://www.imdb.com/title/tt0296898/,Titus Andronicus,2000,26 August 2000,"Drama, Horror",English,USA,,167 min,6.7,Richard Griffin,"Nigel Gore, Zoya Pierson",A modern telling of William Shakespeare's darkest drama set against the backdrop of a corporate Rome.,A modern telling of William Shakespeare's darkest drama set against the backdrop of a corporate Rome.,"$16,000(estimated)",,,South Main Street Productions,167 min,Stereo,Color,,South Main Street Productions,,"Bristol, Rhode Island, USA",William ShakespeareRichard Griffin,"The Nightmare of Retribution, The Frailty of the Human Soul, and the Madness of One Man.","William Shakespeare , Murder Of Family , Based On Play , Character Name In Title"
http://www.imdb.com/title/tt0400817/,Shinsengumi,2000,15 January 2000,"Action, Animation",Japanese,Japan,,86 min,7.3,Kon Ichikawa,"Atsuo Nakamura, Kiichi Nakai",,,,,,,,,,,,,,Kon IchikawaMamoru Sasakiand 1 more credit,,Based On Comic
http://www.imdb.com/title/tt0297071/,Danjeogbiyeonsu,2000,11 November 2000,"Action, Adventure, Romance",Korean,South Korea,,117 min,5.6,Je-hyeon Park,"Kyung-gu Sol, Jin-shil Choi",,,,,,Kang Je-Kyu Film Co. Ltd.,117 min,,Color,1.85 : 1,,Gingko Bed 2,,,,"Bow And Arrow , Hawk , Warrior , Volcano , Sword Fight , See more"
http://www.imdb.com/title/tt0119495/,Love 101,2000,14 February 2000,"Comedy, Drama, Romance",English,USA,"http://ia.media-imdb.com/images/M/MV5BMjA2NTg4MTQyM15BMl5BanBnXkFtZTcwMjY4NjEzMQ@@._V1._SY317_CR4,0,214,317_.jpg",86 min,4.8,Adrian Fulle,"Michael Muhney, Mary Kay Cook",Study hard.,,"$2,000,000(estimated)",,,"Mindlight Films, Poya Pictures",86 min,,Color,,Roger Corman: The Official DVD Website,Kryfos erotas,"DeKalb, Illinois, USA",Adrian FulleDavid J. Millerand 2 more credits,Study hard.,"College Student , Mysogynist , Frat Party , Roommate , Urine , See more"
http://www.imdb.com/title/tt0187761/,Brooklyn Sonnet,2000,,"Drama, Action",English,USA,"http://ia.media-imdb.com/images/M/MV5BMjA1NDg2NjQ5OV5BMl5BanBnXkFtZTcwNzExOTMyMQ@@._V1._SY317_CR5,0,214,317_.jpg",95 min,5.6,Elyse Lewin,"James Stanek, Kerry Butler",A young man must decide between a life on the streets and a career in the theater.,"Toil and trouble. Jimmy, an aspiring actor, wants out of South Brooklyn where hoods run the show. Since the death of his firefighter father, Jimmy's family has been the guys at the station house and Tommy, a mobster who owns a gym where Jimmy works. Tommy encourages Jimmy's dreams, and Jimmy gets the part of Banquo in a Joseph Papps production of ""Macbeth."" He goes to tell Tommy the good news and walks in on a mob hit. Tommy protects him temporarily from Nunzio, a murderous Mamaluc, but soon the cops get word Jimmy knows something. Can Jimmy succeed as an actor, be a stand up guy for Tommy, avoid Nunzio, and get closer to Anna, a woman he falls for at the theater?,",,,,Avenue R Films,95 min,,Color,,,Borough of Kings,"Brooklyn, New York City, New York, USA",,,Independent Film
http://www.imdb.com/title/tt0347728/,Palaban,2000,,"Action, Drama","Filipino, Tagalog",Philippines,,105 min,7.4,Toto Natividad,"Rudy Fernandez, Ara Mina",,,,,,Millennium Cinema,,,,,,The Fighter,,Toto NatividadWilly Laconsayand 1 more credit,,"Blood Spatter , Car Chase , Head Blown Off , Throat Slitting , Shot In The Head , See more"
http://www.imdb.com/title/tt0344838/,Ang dalubhasa,2000,,"Action, Drama","Filipino, Tagalog",Philippines,,115 min,,Fernando Poe Jr.,"Fernando Poe Jr., Nanette Medved",,,,,,Millennium Cinema,,,,,,The Expert,,Fernando Poe Jr.Pablo S. Gomezand 1 more credit,,"Directed By Star , Doctor"
http://www.imdb.com/title/tt0252335/,Combat d'amour en songe,2000,22 November 2000,"Drama, Fantasy","French, Portuguese, Spanish","France, Portugal, Chile",,123 min,6.6,Raoul Ruiz,"Melvil Poupaud, Elsa Zylberstein",,,,,,"Gemini Films, Madragoa Filmes, Canal+",,,,,Madragoa Filmes [Portugal] (Portuguese),Combate de Amor em Sonho,"Sintra, Portugal",,,"Connecting Stories , Painting , Rain Indoors , Venus , Website , See more"
http://www.imdb.com/title/tt0155198/,$pent,2000,,Drama,English,USA,"http://ia.media-imdb.com/images/M/MV5BMTI1MTI1Njk1MF5BMl5BanBnXkFtZTcwMDc5NjAyMQ@@._V1._SY317_CR6,0,214,317_.jpg",91 min,4.1,Gil Cates Jr.,"Jason London, Charlie Spradling",An out-of-work actor uses his skills to con everyone he knows into lending or giving him money to pay off his debts.,An out-of-work actor uses his skills to con everyone he knows into lending or giving him money to pay off his debts.,,"$5,069(USA)(23 July 2000)(2 Screens)","$9,287(USA)(6 August 2000)","Spent LLC, THF Pictures, Trademark Entertainment",91 min,,Color,,,,,,she drinks... he gambles... What the hell is your problem?,Independent Film
http://www.imdb.com/title/tt0333850/,Madhuranombarakattu,2000,,,Malayalam,India,,,5.8,Kamal,"Kavya Madhavan, Manjima",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0262037/,Thenali,2000,27 October 2000,"Comedy, Drama","Tamil, Telugu",India,,,7.1,K.S. Ravikumar,"Kamal Hassan, Jayaram",Nutty patient drives a shrink up the wall.,"Thenali (Kamal) is a traumatized Sri Lankan Tamil, who has is beset by a variety of elaborate phobias. A psychiatrist Panchabutam (Delhi Ganesh), convinced that Thenali is impossible, refers him to rival shrink Kailash (Jayaram). The doctor takes an instant dislike to his new patient, while his wife (Devyani) and sister (Jyothika) take more of a liking to him than Kailash would like. Interesting Sri Lankan accent, though mostly wasted on an overdone film. Kamal overacts.,",,,,S.P.KodanadaPani Film Circuit,,,,,,,,K.S. RavikumarCrazy Mohanand 1 more credit,,
http://www.imdb.com/title/tt0282660/,Kinnara Thumbikal,2000,,,Malayalam,India,,89 min,6.0,,"Hema Malini, Shakeela",,,,,,,,,,,,,,,,
http://www.imdb.com/title/tt0159396/,Civility,2000,,Thriller,English,USA,"http://ia.media-imdb.com/images/M/MV5BMjQyMzc3MjA0MV5BMl5BanBnXkFtZTcwNTUxNjQyMQ@@._V1._SY317_CR5,0,214,317_.jpg",82 min,3.7,Caesar Cavaricci,"Liam Waite, William Forsythe",A man must avenge his father's murder to receive $3 million.,A man must avenge his father's murder to receive $3 million.,,,,Pittsburgh Films,,,,,,Malicious Intent,"Apache Junction, Arizona, USA",,Murder and revenge shake a town to its core.,Independent Film
http://www.imdb.com/title/tt0153866/,Wirey Spindell,2000,21 January 2000,Comedy,English,USA,"http://ia.media-imdb.com/images/M/MV5BMjA0MzA1NzA0NV5BMl5BanBnXkFtZTcwMjU2MTgxMQ@@._V1._SY317_CR7,0,214,317_.jpg",101 min,4.4,Eric Schaeffer,"Eric Schaeffer, Eric Mabius",A whimsical look back at the life of a man who is nervous about his upcoming wedding.,"A semi-autobiographical tale of Eric Schaeffer, who as Wirey Spindell, is seeing a marriage counsler with his future wife because he is nervous about his upcoming wedding. Together, they remember some of Wirey's life and the sexual misadventures of his youth.,",,,"$9,838(USA)(19 March 2000)","Five Minutes Before the Miracle, Terence Michael Productions, WinStar Cinema",101 min,Mono,Color,1.85 : 1,,,"Brattleboro, Vermont, USA",,He's having more second thoughts than he's had second dates.,"Female Nudity , Oral Sex , Coming Of Age , Cunnilingus , Independent Film"
http://www.imdb.com/title/tt0231153/,The Announcement,2000,,Drama,English,USA,,90 min,5.5,Troy Miller,"Mark Addy, David Baddiel","After the 'announcement' of a past wedding, 6 couples and an ex-boyfriend discuss the ramifications. Set primarily in one location and played out in a single 24 hour period.","After the 'announcement' of a past wedding, 6 couples and an ex-boyfriend discuss the ramifications. Set primarily in one location and played out in a single 24 hour period.",,,,"Absolutely Television, Carlton Video, Dakota North Entertainment",90 min,Stereo,Color,,Dakota Films,,"Greenwich, London, England, UK",,,Independent Film
http://www.imdb.com/title/tt0240156/,Unshackled,2000,,Drama,English,USA,"http://ia.media-imdb.com/images/M/MV5BMTczNTAzMjI5OV5BMl5BanBnXkFtZTcwNzMxNTAzMQ@@._V1._SY317_CR16,0,214,317_.jpg",,6.2,Bart Patton,"Stacy Keach, Morgan Fairchild","Dramatisation of Harold Morris's book based on his own life as a racist who is falsely imprisoned, but turns his life around, becoming friends with a black man and winning an humanitarian award.","Dramatisation of Harold Morris's book based on his own life as a racist who is falsely imprisoned, but turns his life around, becoming friends with a black man and winning an humanitarian award.",,,,Creative Media Services,,Dolby Digital,,,Unshackled Inc.,,"Atlanta, Georgia, USA",Harold MorrisHarold Morris,,
http://www.imdb.com/title/tt0243892/,Face the Music,2000,,"Comedy, Music",English,USA,http://ia.media-imdb.com/images/M/MV5BMTUyOTQ2NDI2MV5BMl5BanBnXkFtZTcwMzc5ODIzMQ@@._V1._SY317_.jpg,,4.5,Jeff Howard,"Tyler Christopher, Elena Lyons",After losing their gig at the local watering hole and being dumped by their label a local band will stop at nothing to get back on the charts.,After losing their gig at the local watering hole and being dumped by their label a local band will stop at nothing to get back on the charts.,,,,Winding Road Entertainment,,,,,,,,,One band. One dream. One outrageous plan!,
http://www.imdb.com/title/tt0201519/,The Cheapest Movie Ever Made,2000,,"Action, Comedy",,USA,,,4.8,A.J. Jamal,"Dante, Art Evans",,,,,,,,,,,,,"Los Angeles, California, USA",,,"African American , Independent Film"
http://www.imdb.com/title/tt0200171/,Stanley's Gig,2000,,"Drama, Music",English,USA,,93 min,5.9,Marc Lazard,"William Sanderson, Marla Gibbs",An emotionally dysfunctional ukulele minstrel lands a gig at a nursing home where he strikes up an unlikely relationship with an ancient jazz chanteuse and awakens from a lifetime of loneliness and inconsequence.,An emotionally dysfunctional ukulele minstrel lands a gig at a nursing home where he strikes up an unlikely relationship with an ancient jazz chanteuse and awakens from a lifetime of loneliness and inconsequence.,,,,"Lampedusa Films, Left Hook Productions",93 min,Stereo,Color,,Left Hook / Lampedusa,,"Los Angeles, California, USA",Gadi DechterMarc Lazard,,"Chanteuse , Ukulele , Nursing Home , Jazz , Has Been , See more"
http://www.imdb.com/title/tt0197104/,Wings of the Crow,2000,December 2000,"Action, Adventure, Drama, Thriller",,,,,4.7,Jack Williams,"Jamie Taylor, James Gammon",Rock singer Erika is murdered with her cop boyfriend on the eve of Halloween. Then exactly one year later she is resurrected by a mysterious crow to exact vengeance on her attackers.,Rock singer Erika is murdered with her cop boyfriend on the eve of Halloween. Then exactly one year later she is resurrected by a mysterious crow to exact vengeance on her attackers.,,,,,,,,,,,,,,"Halloween , Singer , Crow , Back From The Dead , Based On Comic Book , See more"
http://www.imdb.com/title/tt0226225/,North Beach,2000,,"Comedy, Drama, Romance",English,USA,http://ia.media-imdb.com/images/M/MV5BMTU5Mzk0OTU4NV5BMl5BanBnXkFtZTcwNTYxOTYyMQ@@._V1._SY317_.jpg,78 min,5.2,Jed MortensonRichard Speight Jr.,"Casey Peterson, Jennifer Milmore",A slacker's infidelity enrages his girlfriend which only prompts a bizarre cast of characters to comment on the situation in a San Francisco neighborhood.,"Tyler is a slacker who spends his days in a haze, with an everlasting pack of cigarettes by his side. Railing against the corporate culture of America, and keeping the dream alive of non-conformity, that's Tyler's way. But when a drunken bender leads to a tryst with a 19 year old stripper, Tyler's world is being rocked. With Paige, his girlfriend having drawn the last straw by getting wind of Tyler's infidelity. Not giving him a straight answer on the future of their relationship, has prompted Tyler to wonder and wander aimlessly around his San Francisco neighborhood. Of course, the ever continuing presence of his eccentric slacker buddies isn't helping Tyler figure out his situation in life, or winning Paige back.,",,,,"Dirk and Morty, Fur Boat Films",78 min,,Color,,Tomorrow Farm LLC,,"North Beach, San Francisco, California, USA",,"Once in a while, a movie comes along that defines a generation.  Let's hope to God this ain't it.","Slacker , Neighborhood , Infidelity , Stripper , Buddy , See more"
http://www.imdb.com/title/tt0186719/,The Young Unknowns,2000,,Drama,English,USA,http://ia.media-imdb.com/images/M/MV5BMTM4MTY2Nzg3MF5BMl5BanBnXkFtZTYwNjc0NTk5._V1_.jpg,87 min,3.8,Catherine Jelski,"Devon Gummersall, Eion Bailey","Charlie (Gummersall), his sexy girlfriend (Jover), and his moronic best friend (Bailey) drink, drug, and self-destruct over the course of one day at Charlie's father home in Los Angeles.","A day-in-the-life of Charlie Fox, a brash young commercials director from a troubled, show-biz family. Accompanied by three friends--his unhappy girlfriend Paloma, his party-animal buddy Joe, and a vulnerable newcomer, Cassandra--Charlie rides an emotional rollercoaster all the way from a California dream to a contemporary tragedy.,",,"$4,855(USA)(13 April 2003)(2 Screens)","$58,163(USA)(6 July 2003)",O'Hara/Klein,,,,,,,"Beverly Hills, California, USA",Wolfgang BauerCatherine Jelski,,"Based On Play , Independent Film"
http://www.imdb.com/title/tt0265496/,Paranoid,2000,,"Horror, Thriller",English,USA,"http://ia.media-imdb.com/images/M/MV5BMTQ0Nzg0Nzc0MV5BMl5BanBnXkFtZTcwMzIzNDA0MQ@@._V1._SY317_CR9,0,214,317_.jpg",87 min,3.5,Ash Smith,"Shanda Lee Munson, Summer Sloan LaPann","A group of high school seniors put on a haunted house to raise money for their senior trip. But when 3 people are killed, they hunt for a serial killer before the haunted house is shut down.","A group of high school seniors put on a haunted house to raise money for their senior trip. But when 3 people are killed, they hunt for a serial killer before the haunted house is shut down.","$100,000(estimated)",,,Rash,,,,,,Frightmare,"Hanson, Massachusetts, USA",,Hide and Shriek,"High School , Teen , Psychopathic Killer , Slasher , Murder , See more"
http://www.imdb.com/title/tt0274606/,Kelviyin Nayagan,2000,,Drama,Tamil,India,,,6.7,Mani Ratnam,,,,,,,,,,,,,,,,,
